dataset,split_name,position,img_id,img_name
visdrone,V_active_budget_m3_safe80,58,378,0000300_03201_d_0000154.jpg
visdrone,V_active_budget_m3_safe80,59,382,0000301_01201_d_0000162.jpg
visdrone,V_active_budget_m3_safe80,60,383,0000303_03401_d_0000200.jpg
visdrone,V_active_budget_m3_safe80,61,384,0000308_04401_d_0000327.jpg
visdrone,V_active_budget_m3_safe80,62,390,0000312_02201_d_0000425.jpg
visdrone,V_active_budget_m3_safe80,63,393,0000313_06401_d_0000468.jpg
visdrone,V_active_budget_m3_safe80,64,396,0000315_01601_d_0000509.jpg
visdrone,V_active_budget_m3_safe80,65,401,0000316_00801_d_0000523.jpg
visdrone,V_active_budget_m3_safe80,66,409,0000323_02601_d_0000645.jpg
visdrone,V_active_budget_m3_safe80,67,422,0000327_03201_d_0000727.jpg
visdrone,V_active_budget_m3_safe80,68,429,0000330_00201_d_0000801.jpg
visdrone,V_active_budget_m3_safe80,69,453,0000333_02745_d_0000015.jpg
visdrone,V_active_budget_m3_safe80,70,468,0000335_02549_d_0000056.jpg
visdrone,V_active_budget_m3_safe80,71,481,0000342_00393_d_0000244.jpg
visdrone,V_active_budget_m3_safe80,72,482,0000345_07057_d_0000345.jpg
visdrone,V_active_budget_m3_safe80,73,484,0000346_01961_d_0000356.jpg
visdrone,V_active_budget_m3_safe80,74,489,0000348_03333_d_0000423.jpg
visdrone,V_active_budget_m3_safe80,75,504,0000356_04313_d_0000651.jpg
visdrone,V_active_budget_m3_safe80,76,508,0000358_03333_d_0000697.jpg
visdrone,V_active_budget_m3_safe80,77,516,0000359_02353_d_0000708.jpg
visdrone,V_active_budget_m3_safe80,78,520,0000360_00001_d_0000713.jpg
visdrone,V_active_budget_m3_safe80,79,544,0000364_01177_d_0000799.jpg
